"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","4866","Successful login with valid credentials","","2026-06-22","passed","2026-06-22","","Customer Login - UI Tests","Successful login with valid credentials",""
"    As an API consumer
    I want to authenticate via the login API endpoint
    So that I can receive a valid token for subsequent API calls","685","API login fails with invalid credentials","","2026-06-22","passed","2026-06-22","","Customer Login - API Tests","API login fails with invalid credentials",""
"    As an API consumer
    I want to authenticate via the login API endpoint
    So that I can receive a valid token for subsequent API calls","670","API login fails with missing email","","2026-06-22","passed","2026-06-22","","Customer Login - API Tests","API login fails with missing email",""
"    As an API consumer
    I want to authenticate via the login API endpoint
    So that I can receive a valid token for subsequent API calls","662","API login fails with missing password","","2026-06-22","passed","2026-06-22","","Customer Login - API Tests","API login fails with missing password",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","3370","Login fails with various invalid inputs","","2026-06-22","passed","2026-06-22","","Customer Login - UI Tests","Login fails with various invalid inputs",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","3439","Login fails with invalid credentials","","2026-06-22","passed","2026-06-22","","Customer Login - UI Tests","Login fails with invalid credentials",""
"    As an API consumer
    I want to authenticate via the login API endpoint
    So that I can receive a valid token for subsequent API calls","20967","Successful API login returns token","","2026-06-22","passed","2026-06-22","","Customer Login - API Tests","Successful API login returns token",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","3490","Login fails with various invalid inputs","","2026-06-22","passed","2026-06-22","","Customer Login - UI Tests","Login fails with various invalid inputs",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","3838","Login fails with various invalid inputs","","2026-06-22","passed","2026-06-22","","Customer Login - UI Tests","Login fails with various invalid inputs",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","4329","Successful login using test data file","","2026-06-22","passed","2026-06-22","","Customer Login - UI Tests","Successful login using test data file",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","3037","Login page elements are displayed correctly","","2026-06-22","passed","2026-06-22","","Customer Login - UI Tests","Login page elements are displayed correctly",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","3421","Login fails with various invalid inputs","","2026-06-22","passed","2026-06-22","","Customer Login - UI Tests","Login fails with various invalid inputs",""
