"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"    As an API consumer
    I want to authenticate via the login API endpoint
    So that I can receive a valid token for subsequent API calls","701","API login fails with missing email","","2026-06-05","passed","2026-06-05","","Customer Login - API Tests","API login fails with missing email",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","90645","Successful login with valid credentials","","2026-06-05","broken","2026-06-05","","Customer Login - UI Tests","Successful login with valid credentials",""
"    As an API consumer
    I want to authenticate via the login API endpoint
    So that I can receive a valid token for subsequent API calls","704","API login fails with invalid credentials","","2026-06-05","passed","2026-06-05","","Customer Login - API Tests","API login fails with invalid credentials",""
"    As an API consumer
    I want to authenticate via the login API endpoint
    So that I can receive a valid token for subsequent API calls","684","API login fails with missing password","","2026-06-05","passed","2026-06-05","","Customer Login - API Tests","API login fails with missing password",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","90431","Login fails with various invalid inputs","","2026-06-05","broken","2026-06-05","","Customer Login - UI Tests","Login fails with various invalid inputs",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","90449","Login fails with various invalid inputs","","2026-06-05","broken","2026-06-05","","Customer Login - UI Tests","Login fails with various invalid inputs",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","90436","Login fails with various invalid inputs","","2026-06-05","broken","2026-06-05","","Customer Login - UI Tests","Login fails with various invalid inputs",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","90434","Login fails with invalid credentials","","2026-06-05","broken","2026-06-05","","Customer Login - UI Tests","Login fails with invalid credentials",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","90430","Successful login using test data file","","2026-06-05","broken","2026-06-05","","Customer Login - UI Tests","Successful login using test data file",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","90438","Login fails with various invalid inputs","","2026-06-05","broken","2026-06-05","","Customer Login - UI Tests","Login fails with various invalid inputs",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","90430","Login page elements are displayed correctly","","2026-06-05","broken","2026-06-05","","Customer Login - UI Tests","Login page elements are displayed correctly",""
"    As an API consumer
    I want to authenticate via the login API endpoint
    So that I can receive a valid token for subsequent API calls","17091","Successful API login returns token","","2026-06-05","passed","2026-06-05","","Customer Login - API Tests","Successful API login returns token",""
