"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"    As an API consumer
    I want to authenticate via the login API endpoint
    So that I can receive a valid token for subsequent API calls","463","API login fails with missing password","","Sun May 24 12:04:26 UTC 2026","passed","Sun May 24 12:04:26 UTC 2026","","Customer Login - API Tests","API login fails with missing password",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","3977","Login fails with various invalid inputs","","Sun May 24 12:04:43 UTC 2026","passed","Sun May 24 12:04:47 UTC 2026","","Customer Login - UI Tests","Login fails with various invalid inputs",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","3572","Login page elements are displayed correctly","","Sun May 24 12:04:56 UTC 2026","passed","Sun May 24 12:04:59 UTC 2026","","Customer Login - UI Tests","Login page elements are displayed correctly",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","4012","Login fails with various invalid inputs","","Sun May 24 12:04:52 UTC 2026","passed","Sun May 24 12:04:56 UTC 2026","","Customer Login - UI Tests","Login fails with various invalid inputs",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","4364","Login fails with various invalid inputs","","Sun May 24 12:04:39 UTC 2026","passed","Sun May 24 12:04:43 UTC 2026","","Customer Login - UI Tests","Login fails with various invalid inputs",""
"    As an API consumer
    I want to authenticate via the login API endpoint
    So that I can receive a valid token for subsequent API calls","7968","Successful API login returns token","","Sun May 24 12:04:17 UTC 2026","passed","Sun May 24 12:04:25 UTC 2026","","Customer Login - API Tests","Successful API login returns token",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","4462","Login fails with various invalid inputs","","Sun May 24 12:04:47 UTC 2026","passed","Sun May 24 12:04:52 UTC 2026","","Customer Login - UI Tests","Login fails with various invalid inputs",""
"    As an API consumer
    I want to authenticate via the login API endpoint
    So that I can receive a valid token for subsequent API calls","478","API login fails with missing email","","Sun May 24 12:04:26 UTC 2026","passed","Sun May 24 12:04:26 UTC 2026","","Customer Login - API Tests","API login fails with missing email",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","4469","Login fails with invalid credentials","","Sun May 24 12:04:34 UTC 2026","passed","Sun May 24 12:04:39 UTC 2026","","Customer Login - UI Tests","Login fails with invalid credentials",""
"    As an API consumer
    I want to authenticate via the login API endpoint
    So that I can receive a valid token for subsequent API calls","473","API login fails with invalid credentials","","Sun May 24 12:04:25 UTC 2026","passed","Sun May 24 12:04:25 UTC 2026","","Customer Login - API Tests","API login fails with invalid credentials",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","4549","Successful login using test data file","","Sun May 24 12:04:59 UTC 2026","passed","Sun May 24 12:05:04 UTC 2026","","Customer Login - UI Tests","Successful login using test data file",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","7944","Successful login with valid credentials","","Sun May 24 12:04:26 UTC 2026","passed","Sun May 24 12:04:34 UTC 2026","","Customer Login - UI Tests","Successful login with valid credentials",""
