"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","3573","Login fails with various invalid inputs","","2026-07-23","passed","2026-07-23","","Customer Login - UI Tests","Login fails with various invalid inputs",""
"    As an API consumer
    I want to authenticate via the login API endpoint
    So that I can receive a valid token for subsequent API calls","15689","Successful API login returns token","","2026-07-23","passed","2026-07-23","","Customer Login - API Tests","Successful API login returns token",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","3260","Login fails with invalid credentials","","2026-07-23","passed","2026-07-23","","Customer Login - UI Tests","Login fails with invalid credentials",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","3094","Login page elements are displayed correctly","","2026-07-23","passed","2026-07-23","","Customer Login - UI Tests","Login page elements are displayed correctly",""
"    As an API consumer
    I want to authenticate via the login API endpoint
    So that I can receive a valid token for subsequent API calls","728","API login fails with missing password","","2026-07-23","passed","2026-07-23","","Customer Login - API Tests","API login fails with missing password",""
"    As an API consumer
    I want to authenticate via the login API endpoint
    So that I can receive a valid token for subsequent API calls","728","API login fails with invalid credentials","","2026-07-23","passed","2026-07-23","","Customer Login - API Tests","API login fails with invalid credentials",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","3967","Login fails with various invalid inputs","","2026-07-23","passed","2026-07-23","","Customer Login - UI Tests","Login fails with various invalid inputs",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","3920","Login fails with various invalid inputs","","2026-07-23","passed","2026-07-23","","Customer Login - UI Tests","Login fails with various invalid inputs",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","3418","Login fails with various invalid inputs","","2026-07-23","passed","2026-07-23","","Customer Login - UI Tests","Login fails with various invalid inputs",""
"    As an API consumer
    I want to authenticate via the login API endpoint
    So that I can receive a valid token for subsequent API calls","715","API login fails with missing email","","2026-07-23","passed","2026-07-23","","Customer Login - API Tests","API login fails with missing email",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","4223","Successful login using test data file","","2026-07-23","passed","2026-07-23","","Customer Login - UI Tests","Successful login using test data file",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","5020","Successful login with valid credentials","","2026-07-23","passed","2026-07-23","","Customer Login - UI Tests","Successful login with valid credentials",""
