"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"    As an API consumer
    I want to authenticate via the login API endpoint
    So that I can receive a valid token for subsequent API calls","457","API login fails with missing password","","2026-07-26","passed","2026-07-26","","Customer Login - API Tests","API login fails with missing password",""
"    As an API consumer
    I want to authenticate via the login API endpoint
    So that I can receive a valid token for subsequent API calls","540","API login fails with invalid credentials","","2026-07-26","passed","2026-07-26","","Customer Login - API Tests","API login fails with invalid credentials",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","3983","Login fails with various invalid inputs","","2026-07-26","passed","2026-07-26","","Customer Login - UI Tests","Login fails with various invalid inputs",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","4010","Login fails with invalid credentials","","2026-07-26","passed","2026-07-26","","Customer Login - UI Tests","Login fails with invalid credentials",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","4977","Successful login using test data file","","2026-07-26","passed","2026-07-26","","Customer Login - UI Tests","Successful login using test data file",""
"    As an API consumer
    I want to authenticate via the login API endpoint
    So that I can receive a valid token for subsequent API calls","16071","Successful API login returns token","","2026-07-26","passed","2026-07-26","","Customer Login - API Tests","Successful API login returns token",""
"    As an API consumer
    I want to authenticate via the login API endpoint
    So that I can receive a valid token for subsequent API calls","452","API login fails with missing email","","2026-07-26","passed","2026-07-26","","Customer Login - API Tests","API login fails with missing email",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","3978","Login page elements are displayed correctly","","2026-07-26","passed","2026-07-26","","Customer Login - UI Tests","Login page elements are displayed correctly",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","4557","Login fails with various invalid inputs","","2026-07-26","passed","2026-07-26","","Customer Login - UI Tests","Login fails with various invalid inputs",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","7228","Successful login with valid credentials","","2026-07-26","passed","2026-07-26","","Customer Login - UI Tests","Successful login with valid credentials",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","4048","Login fails with various invalid inputs","","2026-07-26","passed","2026-07-26","","Customer Login - UI Tests","Login fails with various invalid inputs",""
"    As a registered customer of the E-Commerce platform
    I want to be able to log in to my account
    So that I can access my account dashboard and manage my orders","4164","Login fails with various invalid inputs","","2026-07-26","passed","2026-07-26","","Customer Login - UI Tests","Login fails with various invalid inputs",""
